testcases,benchmarks,sim_IPC,clock cycle (ps),execution time (us)
dynamic4cachedl2dl24096161lcacheil1il1204881lbpredbimod,bzip2,0.1444,160,2770.08310249
dynamic4cachedl2dl24096161lcacheil1il1204881lbpredbimod,hmmer,0.7261,160,550.888307396
dynamic4cachedl2dl24096161lcacheil1il1204881lbpredbimod,mcf,0.4766,160,839.27822073
dynamic4cachedl2dl24096161lcacheil1il1204881lbpredbimod,sjeng,0.3163,160,1264.62219412
dynamic4cachedl2dl24096161lcacheil1il1204881lbpredbimod,milc,0.5746,160,696.136442743
dynamic4cachedl2dl24096161lcacheil1il1204881lbpredbimod,equake,0.3764,160,1062.69925611
dynamic8cachedl2dl265536161lcacheil1il151282lbpredbimod,bzip2,0.2974,195,1639.20645595
dynamic8cachedl2dl265536161lcacheil1il151282lbpredbimod,hmmer,0.7264,195,671.11784141
dynamic8cachedl2dl265536161lcacheil1il151282lbpredbimod,mcf,0.4108,195,1186.70886076
dynamic8cachedl2dl265536161lcacheil1il151282lbpredbimod,sjeng,0.4222,195,1154.66603505
dynamic8cachedl2dl265536161lcacheil1il151282lbpredbimod,milc,0.5901,195,826.131164209
dynamic8cachedl2dl265536161lcacheil1il151282lbpredbimod,equake,0.2882,195,1691.53365718
dynamic8cachedl2dl265536161lcacheil1il1102484lbpredbimod,bzip2,0.2883,195,1690.94693028
dynamic8cachedl2dl265536161lcacheil1il1102484lbpredbimod,hmmer,0.5628,195,866.204690832
dynamic8cachedl2dl265536161lcacheil1il1102484lbpredbimod,mcf,0.5436,195,896.799116998
dynamic8cachedl2dl265536161lcacheil1il1102484lbpredbimod,sjeng,0.3620,195,1346.68508287
dynamic8cachedl2dl265536161lcacheil1il1102484lbpredbimod,milc,0.5864,195,831.343792633
dynamic8cachedl2dl265536161lcacheil1il1102484lbpredbimod,equake,0.4616,195,1056.10918544
dynamic8cachedl2dl216384161lcacheil1il1409681lbpredbimod,bzip2,0.1532,195,3182.11488251
dynamic8cachedl2dl216384161lcacheil1il1409681lbpredbimod,hmmer,0.6697,195,727.937882634
dynamic8cachedl2dl216384161lcacheil1il1409681lbpredbimod,mcf,0.5430,195,897.790055249
dynamic8cachedl2dl216384161lcacheil1il1409681lbpredbimod,sjeng,0.3355,195,1453.05514158
dynamic8cachedl2dl216384161lcacheil1il1409681lbpredbimod,milc,0.5729,195,850.933845348
dynamic8cachedl2dl216384161lcacheil1il1409681lbpredbimod,equake,0.4944,195,986.04368932
dynamic8cachedl2dl28192161lcacheil1il151284lbpredbimod,bzip2,0.1704,195,2860.91549296
dynamic8cachedl2dl28192161lcacheil1il151284lbpredbimod,hmmer,0.6136,195,794.491525424
dynamic8cachedl2dl28192161lcacheil1il151284lbpredbimod,mcf,0.5718,195,852.570828961
dynamic8cachedl2dl28192161lcacheil1il151284lbpredbimod,sjeng,0.2939,195,1658.72745832
dynamic8cachedl2dl28192161lcacheil1il151284lbpredbimod,milc,0.5893,195,827.252672662
dynamic8cachedl2dl28192161lcacheil1il151284lbpredbimod,equake,0.4754,195,1025.45225074
dynamic4cachedl2dl2512161lcacheil1il1204884lbpredbimod,bzip2,0.0515,160,7766.99029126
dynamic4cachedl2dl2512161lcacheil1il1204884lbpredbimod,hmmer,0.4968,160,805.152979066
dynamic4cachedl2dl2512161lcacheil1il1204884lbpredbimod,mcf,0.0403,160,9925.55831266
dynamic4cachedl2dl2512161lcacheil1il1204884lbpredbimod,sjeng,0.0738,160,5420.05420054
dynamic4cachedl2dl2512161lcacheil1il1204884lbpredbimod,milc,0.0248,160,16129.0322581
dynamic4cachedl2dl2512161lcacheil1il1204884lbpredbimod,equake,0.4178,160,957.395883198
dynamic8cachedl2dl232768161lcacheil1il1102484lbpredbimod,bzip2,0.2420,195,2014.46280992
dynamic8cachedl2dl232768161lcacheil1il1102484lbpredbimod,hmmer,0.5630,195,865.896980462
dynamic8cachedl2dl232768161lcacheil1il1102484lbpredbimod,mcf,0.5439,195,896.304467733
dynamic8cachedl2dl232768161lcacheil1il1102484lbpredbimod,sjeng,0.3651,195,1335.25061627
dynamic8cachedl2dl232768161lcacheil1il1102484lbpredbimod,milc,0.5843,195,834.331678932
dynamic8cachedl2dl232768161lcacheil1il1102484lbpredbimod,equake,0.4619,195,1055.42325179
