testcases,benchmarks,sim_IPC,clock cycle (ps),execution time (us)
static4cachedl2dl2512161lcacheil1il151284lbpred2lev,milc,0.0250,145,14500.0
static4cachedl2dl2512161lcacheil1il151284lbpred2lev,equake,0.2822,145,1284.54996456
static2cachedl2dl21024161lcacheil1il1102481lbpred2lev,bzip2,0.1683,115,1708.2590612
static2cachedl2dl21024161lcacheil1il1102481lbpred2lev,hmmer,0.6015,115,477.971737323
static2cachedl2dl21024161lcacheil1il1102481lbpred2lev,mcf,0.1097,115,2620.78395624
static2cachedl2dl21024161lcacheil1il1102481lbpred2lev,sjeng,0.2379,115,1208.49096259
static2cachedl2dl21024161lcacheil1il1102481lbpred2lev,milc,0.4182,115,687.470109995
static2cachedl2dl21024161lcacheil1il1102481lbpred2lev,equake,0.1018,115,2824.16502947
static2cachedl2dl2512161lcacheil1il125684lbpred2lev,bzip2,0.1275,115,2254.90196078
static2cachedl2dl2512161lcacheil1il125684lbpred2lev,hmmer,0.5640,115,509.75177305
static2cachedl2dl2512161lcacheil1il125684lbpred2lev,mcf,0.0510,115,5637.25490196
static2cachedl2dl2512161lcacheil1il125684lbpred2lev,sjeng,0.1014,115,2835.30571992
static2cachedl2dl2512161lcacheil1il125684lbpred2lev,milc,0.0372,115,7728.49462366
static2cachedl2dl2512161lcacheil1il125684lbpred2lev,equake,0.0895,115,3212.29050279
static2cachedl2dl216384161lcacheil1il125684lbpred2lev,bzip2,0.2435,115,1180.69815195
static2cachedl2dl216384161lcacheil1il125684lbpred2lev,hmmer,0.6185,115,464.834276475
static2cachedl2dl216384161lcacheil1il125684lbpred2lev,mcf,0.4575,115,628.415300546
static2cachedl2dl216384161lcacheil1il125684lbpred2lev,sjeng,0.3535,115,813.295615276
static2cachedl2dl216384161lcacheil1il125684lbpred2lev,milc,0.4971,115,578.354455844
static2cachedl2dl216384161lcacheil1il125684lbpred2lev,equake,0.3238,115,887.893761581
static4cachedl2dl265536161lcacheil1il125684lbpred2lev,bzip2,0.2877,145,1259.99304831
static4cachedl2dl265536161lcacheil1il125684lbpred2lev,hmmer,0.6180,145,586.569579288
static4cachedl2dl265536161lcacheil1il125684lbpred2lev,mcf,0.4351,145,833.141806481
static4cachedl2dl265536161lcacheil1il125684lbpred2lev,sjeng,0.3998,145,906.703351676
static4cachedl2dl265536161lcacheil1il125684lbpred2lev,milc,0.4998,145,725.290116046
static4cachedl2dl265536161lcacheil1il125684lbpred2lev,equake,0.2852,145,1271.03786816
static4cachedl2dl24096161lcacheil1il1102481lbpred2lev,bzip2,0.1690,145,2144.9704142
static4cachedl2dl24096161lcacheil1il1102481lbpred2lev,hmmer,0.6658,145,544.457795134
static4cachedl2dl24096161lcacheil1il1102481lbpred2lev,mcf,0.4152,145,873.073217726
static4cachedl2dl24096161lcacheil1il1102481lbpred2lev,sjeng,0.3257,145,1112.98741173
static4cachedl2dl24096161lcacheil1il1102481lbpred2lev,milc,0.4988,145,726.744186047
static4cachedl2dl24096161lcacheil1il1102481lbpred2lev,equake,0.2946,145,1230.4820095
static2cachedl2dl28192161lcacheil1il1819281lbpred2lev,bzip2,0.1148,115,2504.3554007
static2cachedl2dl28192161lcacheil1il1819281lbpred2lev,hmmer,0.5658,115,508.130081301
static2cachedl2dl28192161lcacheil1il1819281lbpred2lev,mcf,0.4761,115,603.8647343
static2cachedl2dl28192161lcacheil1il1819281lbpred2lev,sjeng,0.1562,115,1840.58898848
static2cachedl2dl28192161lcacheil1il1819281lbpred2lev,milc,0.4824,115,595.978441128
static2cachedl2dl28192161lcacheil1il1819281lbpred2lev,equake,0.4535,115,633.958103638
static4cachedl2dl21024161lcacheil1il1409681lbpred2lev,bzip2,0.0509,145,7121.80746562
static4cachedl2dl21024161lcacheil1il1409681lbpred2lev,hmmer,0.1083,145,3347.18374885
static4cachedl2dl21024161lcacheil1il1409681lbpred2lev,mcf,0.0380,145,9539.47368421
static4cachedl2dl21024161lcacheil1il1409681lbpred2lev,sjeng,0.0773,145,4689.52134541
static4cachedl2dl21024161lcacheil1il1409681lbpred2lev,milc,0.0246,145,14735.7723577
static4cachedl2dl21024161lcacheil1il1409681lbpred2lev,equake,0.2463,145,1471.78237921
static4cachedl2dl2256161lcacheil1il151284lbpred2lev,bzip2,0.0513,145,7066.27680312
static4cachedl2dl2256161lcacheil1il151284lbpred2lev,hmmer,0.4729,145,766.546838655
static4cachedl2dl2256161lcacheil1il151284lbpred2lev,mcf,0.0398,145,9108.04020101
static4cachedl2dl2256161lcacheil1il151284lbpred2lev,sjeng,0.0667,145,5434.7826087
static4cachedl2dl2256161lcacheil1il151284lbpred2lev,milc,0.0246,145,14735.7723577
static4cachedl2dl2256161lcacheil1il151284lbpred2lev,equake,0.2543,145,1425.48171451
static1cachedl2dl22048161lcacheil1il1204884lbpred2lev,bzip2,0.0523,100,4780.11472275
static1cachedl2dl22048161lcacheil1il1204884lbpred2lev,hmmer,0.4827,100,517.920033147
static1cachedl2dl22048161lcacheil1il1204884lbpred2lev,mcf,0.0409,100,6112.46943765
static1cachedl2dl22048161lcacheil1il1204884lbpred2lev,sjeng,0.0790,100,3164.55696203
static1cachedl2dl22048161lcacheil1il1204884lbpred2lev,milc,0.0254,100,9842.51968504
static1cachedl2dl22048161lcacheil1il1204884lbpred2lev,equake,0.3945,100,633.71356147
static2cachedl2dl232768161lcacheil1il1204881lbpred2lev,bzip2,0.2502,115,1149.08073541
static2cachedl2dl232768161lcacheil1il1204881lbpred2lev,hmmer,0.6769,115,424.730388536
static2cachedl2dl232768161lcacheil1il1204881lbpred2lev,mcf,0.3978,115,722.724987431
static2cachedl2dl232768161lcacheil1il1204881lbpred2lev,sjeng,0.4230,115,679.669030733
static2cachedl2dl232768161lcacheil1il1204881lbpred2lev,milc,0.4972,115,578.238133548
static2cachedl2dl232768161lcacheil1il1204881lbpred2lev,equake,0.3911,115,735.106110969
static4cachedl2dl265536161lcacheil1il151282lbpred2lev,bzip2,0.2914,145,1243.99450927
static4cachedl2dl265536161lcacheil1il151282lbpred2lev,hmmer,0.6647,145,545.358808485
static4cachedl2dl265536161lcacheil1il151282lbpred2lev,mcf,0.3753,145,965.893951505
static4cachedl2dl265536161lcacheil1il151282lbpred2lev,sjeng,0.4186,145,865.981844243
static4cachedl2dl265536161lcacheil1il151282lbpred2lev,milc,0.5046,145,718.390804598
static4cachedl2dl265536161lcacheil1il151282lbpred2lev,equake,0.2816,145,1287.28693182
static4cachedl2dl232768161lcacheil1il1409681lbpred2lev,bzip2,0.1831,145,1979.79246313
static4cachedl2dl232768161lcacheil1il1409681lbpred2lev,hmmer,0.6179,145,586.66450882
static4cachedl2dl232768161lcacheil1il1409681lbpred2lev,mcf,0.4790,145,756.784968685
static4cachedl2dl232768161lcacheil1il1409681lbpred2lev,sjeng,0.4024,145,900.844930417
static4cachedl2dl232768161lcacheil1il1409681lbpred2lev,milc,0.4922,145,736.48923202
