testcases,benchmarks,sim_IPC,clock cycle (ps),execution time (us)
static2cachedl2dl216384161lcacheil1il1204882lbpredbimod,sjeng,0.3225,115,891.472868217
static2cachedl2dl216384161lcacheil1il1204882lbpredbimod,milc,0.5026,115,572.025467569
static2cachedl2dl216384161lcacheil1il1204882lbpredbimod,equake,0.4547,115,632.285023092
static2cachedl2dl232768161lcacheil1il1409681lbpredbimod,bzip2,0.1831,115,1570.18022938
static2cachedl2dl232768161lcacheil1il1409681lbpredbimod,hmmer,0.6168,115,466.115434501
static2cachedl2dl232768161lcacheil1il1409681lbpredbimod,mcf,0.4799,115,599.083142321
static2cachedl2dl232768161lcacheil1il1409681lbpredbimod,sjeng,0.3928,115,731.924643585
static2cachedl2dl232768161lcacheil1il1409681lbpredbimod,milc,0.4927,115,583.519382992
static2cachedl2dl232768161lcacheil1il1409681lbpredbimod,equake,0.4544,115,632.702464789
static2cachedl2dl24096161lcacheil1il1409682lbpredbimod,bzip2,0.1224,115,2348.85620915
static2cachedl2dl24096161lcacheil1il1409682lbpredbimod,hmmer,0.5208,115,552.035330261
static2cachedl2dl24096161lcacheil1il1409682lbpredbimod,mcf,0.0599,115,4799.66611018
static2cachedl2dl24096161lcacheil1il1409682lbpredbimod,sjeng,0.1407,115,2043.35465529
static2cachedl2dl24096161lcacheil1il1409682lbpredbimod,milc,0.0373,115,7707.77479893
static2cachedl2dl24096161lcacheil1il1409682lbpredbimod,equake,0.4274,115,672.671970051
static1cachedl2dl21024161lcacheil1il1102482lbpredbimod,bzip2,0.1276,100,1959.2476489
static1cachedl2dl21024161lcacheil1il1102482lbpredbimod,hmmer,0.5591,100,447.147200859
static1cachedl2dl21024161lcacheil1il1102482lbpredbimod,mcf,0.0591,100,4230.11844332
static1cachedl2dl21024161lcacheil1il1102482lbpredbimod,sjeng,0.1424,100,1755.61797753
static1cachedl2dl21024161lcacheil1il1102482lbpredbimod,milc,0.0372,100,6720.43010753
static1cachedl2dl21024161lcacheil1il1102482lbpredbimod,equake,0.1851,100,1350.62128579
static4cachedl2dl21024161lcacheil1il1204884lbpredbimod,bzip2,0.0515,145,7038.83495146
static4cachedl2dl21024161lcacheil1il1204884lbpredbimod,hmmer,0.4800,145,755.208333333
static4cachedl2dl21024161lcacheil1il1204884lbpredbimod,mcf,0.0401,145,9039.90024938
static4cachedl2dl21024161lcacheil1il1204884lbpredbimod,sjeng,0.0737,145,4918.58887381
static4cachedl2dl21024161lcacheil1il1204884lbpredbimod,milc,0.0248,145,14616.9354839
static4cachedl2dl21024161lcacheil1il1204884lbpredbimod,equake,0.3873,145,935.966950684
static2cachedl2dl265536161lcacheil1il1409681lbpredbimod,bzip2,0.2909,115,988.312134754
static2cachedl2dl265536161lcacheil1il1409681lbpredbimod,hmmer,0.6165,115,466.342254663
static2cachedl2dl265536161lcacheil1il1409681lbpredbimod,mcf,0.4742,115,606.284268241
static2cachedl2dl265536161lcacheil1il1409681lbpredbimod,sjeng,0.3891,115,738.8846055
static2cachedl2dl265536161lcacheil1il1409681lbpredbimod,milc,0.4937,115,582.337451894
static2cachedl2dl265536161lcacheil1il1409681lbpredbimod,equake,0.4478,115,642.027690933
static1cachedl2dl24096161lcacheil1il125684lbpredbimod,bzip2,0.1677,100,1490.75730471
static1cachedl2dl24096161lcacheil1il125684lbpredbimod,hmmer,0.6145,100,406.834825061
static1cachedl2dl24096161lcacheil1il125684lbpredbimod,mcf,0.4802,100,520.616409829
static1cachedl2dl24096161lcacheil1il125684lbpredbimod,sjeng,0.3012,100,830.013280212
static1cachedl2dl24096161lcacheil1il125684lbpredbimod,milc,0.4971,100,502.916918125
static1cachedl2dl24096161lcacheil1il125684lbpredbimod,equake,0.3300,100,757.575757576
static2cachedl2dl21024161lcacheil1il1204882lbpredbimod,bzip2,0.0514,115,5593.38521401
static2cachedl2dl21024161lcacheil1il1204882lbpredbimod,hmmer,0.5115,115,562.072336266
static2cachedl2dl21024161lcacheil1il1204882lbpredbimod,mcf,0.0400,115,7187.5
static2cachedl2dl21024161lcacheil1il1204882lbpredbimod,sjeng,0.0746,115,3853.88739946
static2cachedl2dl21024161lcacheil1il1204882lbpredbimod,milc,0.0247,115,11639.6761134
static2cachedl2dl21024161lcacheil1il1204882lbpredbimod,equake,0.3562,115,807.130825379
static4cachedl2dl2256161lcacheil1il1819281lbpredbimod,bzip2,0.0491,145,7382.89205703
static4cachedl2dl2256161lcacheil1il1819281lbpredbimod,hmmer,0.1138,145,3185.41300527
static4cachedl2dl2256161lcacheil1il1819281lbpredbimod,mcf,0.0404,145,8972.77227723
static4cachedl2dl2256161lcacheil1il1819281lbpredbimod,sjeng,0.0671,145,5402.38450075
static4cachedl2dl2256161lcacheil1il1819281lbpredbimod,milc,0.0248,145,14616.9354839
static4cachedl2dl2256161lcacheil1il1819281lbpredbimod,equake,0.3571,145,1015.12181462
static4cachedl2dl24096161lcacheil1il1204882lbpredbimod,bzip2,0.1653,145,2192.98245614
