testcases,benchmarks,sim_IPC,clock cycle (ps),execution time (us)
dynamic8resimult1cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult3resfpalu3,bzip2,1.0630,195,458.607714017
dynamic8resimult1cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult3resfpalu3,hmmer,1.1962,195,407.540545059
dynamic8resimult1cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult3resfpalu3,mcf,1.7834,195,273.35426713
dynamic8resimult1cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult3resfpalu3,sjeng,1.6913,195,288.239815527
dynamic8resimult1cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult3resfpalu3,milc,1.2981,195,375.548879131
dynamic8resimult1cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult3resfpalu3,equake,1.6772,195,290.663009778
dynamic4resimult3cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult3resfpalu3,bzip2,1.0374,160,385.579332948
dynamic4resimult3cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult3resfpalu3,hmmer,1.1893,160,336.332296309
dynamic4resimult3cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult3resfpalu3,mcf,1.6518,160,242.160067805
dynamic4resimult3cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult3resfpalu3,sjeng,1.6798,160,238.123586141
dynamic4resimult3cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult3resfpalu3,milc,1.3520,160,295.857988166
dynamic4resimult3cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult3resfpalu3,equake,1.5376,160,260.145681582
dynamic8resimult3cachedl2ul240961282lcacheil1il1256642lresialu3resfpmult3resfpalu2,bzip2,1.1470,195,425.02179599
dynamic8resimult3cachedl2ul240961282lcacheil1il1256642lresialu3resfpmult3resfpalu2,hmmer,1.2268,195,397.375285295
dynamic8resimult3cachedl2ul240961282lcacheil1il1256642lresialu3resfpmult3resfpalu2,mcf,2.3827,195,204.599823729
dynamic8resimult3cachedl2ul240961282lcacheil1il1256642lresialu3resfpmult3resfpalu2,sjeng,2.1927,195,222.328635928
dynamic8resimult3cachedl2ul240961282lcacheil1il1256642lresialu3resfpmult3resfpalu2,milc,1.7984,195,271.074288256
dynamic8resimult3cachedl2ul240961282lcacheil1il1256642lresialu3resfpmult3resfpalu2,equake,1.9662,195,247.940189197
dynamic8resimult3cachedl2ul240961282lcacheil1il1256642lresialu3resfpmult1resfpalu1,bzip2,1.1470,195,425.02179599
dynamic8resimult3cachedl2ul240961282lcacheil1il1256642lresialu3resfpmult1resfpalu1,hmmer,1.2270,195,397.310513447
dynamic8resimult3cachedl2ul240961282lcacheil1il1256642lresialu3resfpmult1resfpalu1,mcf,2.3827,195,204.599823729
dynamic8resimult3cachedl2ul240961282lcacheil1il1256642lresialu3resfpmult1resfpalu1,sjeng,2.1927,195,222.328635928
dynamic8resimult3cachedl2ul240961282lcacheil1il1256642lresialu3resfpmult1resfpalu1,milc,1.7984,195,271.074288256
dynamic8resimult3cachedl2ul240961282lcacheil1il1256642lresialu3resfpmult1resfpalu1,equake,1.9578,195,249.003984064
dynamic8resimult2cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult2resfpalu2,bzip2,1.0631,195,458.564575299
dynamic8resimult2cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult2resfpalu2,hmmer,1.1974,195,407.132119592
dynamic8resimult2cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult2resfpalu2,mcf,1.7771,195,274.323335772
dynamic8resimult2cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult2resfpalu2,sjeng,1.6913,195,288.239815527
dynamic8resimult2cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult2resfpalu2,milc,1.4208,195,343.116554054
dynamic8resimult2cachedl2ul240961282lcacheil1il1256642lresialu2resfpmult2resfpalu2,equake,1.6765,195,290.784372204
dynamic4resimult2cachedl2ul240961282lcacheil1il1256642lresialu3resfpmult1resfpalu3,bzip2,1.0960,160,364.96350365
dynamic4resimult2cachedl2ul240961282lcacheil1il1256642lresialu3resfpmult1resfpalu3,hmmer,1.2171,160,328.650069838
dynamic4resimult2cachedl2ul240961282lcacheil1il1256642lresialu3resfpmult1resfpalu3,mcf,1.9267,160,207.608864899
dynamic4resimult2cachedl2ul240961282lcacheil1il1256642lresialu3resfpmult1resfpalu3,sjeng,1.9549,160,204.614046754
dynamic4resimult2cachedl2ul240961282lcacheil1il1256642lresialu3resfpmult1resfpalu3,milc,1.4795,160,270.361608652
